text,sentiment
تو زمونه‌ای که هیچی سر جاش نیست و هیچ مسئولی احساس مسئولیت نمیکنه. بودنتون و همراه LINK بود نوید بخش برای طلوع LINK نکنین,negative
به امید دیدار زودتون,positive
جاتون امروز خیلی خالی بود,negative
"چقدر جاتون امروز صبح خالی بود,,,خدا قوت,, انشالله با انرژی مضاعف برگردید ,و دوباره مردم رو با تلویزیون همراه کنید,",positive
حق یاور خوردی رشید پور،، اون اب شده شما دوبرابر شدی😂 😂 😂,positive
خیلی عالی ولی واقعا راست میگن حق یاور خوردی,positive
برلب جوی نشین وگذرعمرببین,neutral
۲۰۱۷ آقای رشیدپور دوبرابر یاوراقتداری شد,neutral
برام سوال شده چکارکردی که این جور هیکل...؟ آقارشیدپور,neutral
هیکل مهم نیست مهم محبوبیتی که آقای رشیدپور بین مردم پیدا کردن,neutral
خدا سلامتی بده، خدایی ماشالله هردو با کلاس‌تر شدین,positive
چرا رشیدپور اینقد لاغر بوده؟؟ الان خیلی بهتر شده😅 😅 😅,positive
جالبه تو هردوعکس لباسشان همرنگه,positive
"اصلا اقای اقتداری فراموش شده بود, کجا بود, چه خوب اوردینش",positive
حالا که اقای اقتداری اومدند چه خبر از اقای حسین زمان,neutral
برعکس شدین این اقتداری چ جونیاش خوشتیب بوده... آقای رشیدی الان خوب شده ذوق کنید اقای رشیدی 😍 😍,positive
اقای اقداری داریوش ایران... زنده باشید. افتخار مای داریوش دوم,positive
جالبه اونموقع هم لباستون ست بود 🤣🤣😍,positive
LINK نقد یکی ازبینندگان محترم آنرسانه. درحیطه کاری یا LINK پر زرق وبرق ورنگارنگ پیام آور کمبود شخصیت مجر ی ویا کارگردان وبرعکس ساده پوشی زیا‌ترین انتخاب البسه وبیانگر رشد وتعالی ومعرفت انسانهاست ☺☺,negative
اقای اقتداری اون موقع چقد خوب بود الان داغون شده رشیدپور عزیز چقدر داغون بود الان چقد خوشتیپ شده,negative
چقدر تغییر طی این سالها,neutral
عین قصه‌های مجیده,neutral
چقد پست تکراری میذارید؟,negative
برنامتون کی دوباره شروع میشه,neutral
سلام خسته نباشید کی دوباره شروع مشه,neutral
موفق باشیدو سلامت,positive
حسادت بیچاره مان کرده,negative
اعتیاد دست خود آدمه یعنی ستاره شده_بود معتاد نمیشد,neutral
فرخیان یا هاشمیان؟,neutral
آقای رشیدپور لطفا خبرش رو به ما بدید که آیا پیشنهاد کار بهشون میشه یا نه,neutral
من یه فیلم دارم میسازم امیدوارم بتونم ازشون استفاده کنم,neutral
واقعا حیف این جوان که صددرصد میتونست بازیگر عالی بشه,negative
مزخرف میگه، چون آقای مجید مجیدی مگه بهش گفت توبرومعتاد شوانسان بایدعقل داشته باشه همین الانم چهرش نمیخوره سالم باشه,negative
عاشقتم حاج سین,positive
خسته نباشید حاج حسین یکتا,positive
حسین اقا حرف نداری به خدا کاش از عزیزان دلسوزی تو مملکت ما بیشتر بودند مت از منطقه زلزله زده هستم با تشکر,positive
خداباعث وبانیشو لعنت کنه، اینهمه مردم حمایت کردن کجا رفت,negative
خداعمرت بده مردبزرگ,positive
نمیفهمم اون پولایی که مردم دادن علی دایی چی شد؟؟ نه میلیارد پول کمی نیست یعنی نمیتونست کانکس بخره واسشون؟؟ خانم نرگس کلباسچی با مبلغ کمتر از این دوهفته س ساخت خونه چهار روستا رو شروع کرده کاش همه رو میدادن به ایشون,negative
گاش وجدانها و انسانیتها بیدار میشد,negative
کاش وجدانه مسولین بیدار بشه,negative
ای کاش انسانیت از خواب بیدار LINK کاش,negative
گریه کردن اقای یکتا دردی زو دوا نمیکنه. من با ایشون چند باری برخورد داشتم. ی مشت جون بی تجربه رو برداشته برده تو منطقه که دوست دارن ادای بچه‌های جبهه رو دربیارن. فقط از مرام اونا تیپ ا قیافه بچه‌های جبهه رو دارن. البته کار زیاد انجام میدن ولی خیلی موقت و بدون برنامه. در کل از گروه امام رضایی‌ها من از هر صد تا ادم چهار نفر درست و درمون بزور دیدم.,negative
خسته نباشند همه اونایی که کمک حال مردم زلزله زده هستن... منم میتونم ی دختر بچه‌ای زیر دوسال رو به فرزندی قبول کنم... اگر قابل باشم...,negative
دمت گرم من کوردم درود بر شرافتت,positive
خدایی این همه پولی رو که مردم به همت خودشون سلبریتها جمع شد کجا رفت بازم مردم در فلاکت وبد بختی هستن دولت مردان که در جای گرم ونرم خوابن آخه درد کشیده درد رو میدونه خدایا خودت کمکشون کن الهی امین,negative
این مشکلات به علت مدیریتایه ناقصه,negative
سلام جناب رشیدپور بنازم شجاعتت,positive
دلتنگتون شدیم😢,negative
خودتان هم دل نمیکنید بسلامت,negative
خیلی دل تنگتونیم توخدا زود برگردین 😭 😭 😭 😭 😭 🙏 🙏 🙏 🙏 🙏 🙏,negative
سه دسته گل,positive
خیلی نارحت شدیم زود بکردین امروز خیلی خیلی نارحت شدیم برنامه ندارید,negative
حالا🌞 🌞 جاتون خالیه... 💐 🌹 🌹 🌹 🌹 زود تشریف بیاورید,positive
با عرض سلام ادب واحترام خدمت شما مجری توانمند ودلسوز و آقای نشاط که واقعا با نشاط هستند، وبا برنامه شما که هر صبح شادی و نشاط به منزل ما می‌آید. برنامه بسیار پر بار ومفیدی است، چون در مورد هم مسایل زندگی، اعم از اجتماعی، اقتصادی، - فرهنگی و طنز نمایش داده_می‌شود، یکی از بهترین بر نامه هاست من چون خانه دار، تقریبا بیشتر برنامه شما را دیدم ولی، چون زمان پخش این برنامه با برنامه‌ها ی دیگر سیما، هم زمان می‌باشد، ولی باز آن را از دست نمیدهم دهم و بهره می‌برم، امید وار با سلامتی؛ وبا برنامه پر بارتری برگردید، ممنون از برنامه و تلاش بی وفقه، شما موفق پاینده باشید.،,positive
